provider,model,problem_identifier,presentation,historical_audit_payload_sha256,historical_logical_request_sha256,historical_cell_sha256,release_derived_transmitted_body_sha256,custom_id
gemini,gemini-3.1-pro-preview,block_split_032,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,501d17e5aca3bc25a8d8123ba4beeaec2b6ea595642d4ad9c056019b3ab166a4,ca73962e9f00a660f247bf9d01b417d62e2d6f51f7b2d592342cdc77ae5cfb6b,1694b4b7c88543dea7835e296f709c7e2c84ecddd0c3856d1960344eaeb6dc08,fsb_ca73962e9f00a660f247bf9d01b417d62e2d6f51
gemini,gemini-3.1-pro-preview,block_split_034,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,0ac553e0bd1d93b221fd75aaef98a3a87740a0a5a7e5890a808df35064666eb2,66c819c632b0aab5d95fc00d49367bcd487517f8b30f372412b2c40bda78ae20,14658755ab7e26b8544b7d9c9b5cd701936d09fbc4fd8c6a26d272e654fbef8d,fsb_66c819c632b0aab5d95fc00d49367bcd487517f8
gemini,gemini-3.1-pro-preview,block_split_035,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,af5aa2b965c1f3154e49c41d21081e3c999311a0c84e74fad2f35e7a00ca6576,ad114d64017b7679488640ac1c9adc07e33a43890d8efe5e7b41d2897bfde3b8,69910ba433a54e76ff53a2126be53635d518465069ea0f4edbdbf833dc2e4aee,fsb_ad114d64017b7679488640ac1c9adc07e33a4389
gemini,gemini-3.1-pro-preview,block_split_036,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,f080d306f99945c6b8ab6e52e8e3c774d40d0bfe54e2644705cdd6b2561d5008,b4b1f8d08e549f17b1c2ae04286a4dc15c1fb45703f39dc59ade04c12a1aa5d8,104dcddd0919170b07e050986520cc6f3c482dd91a1da9e877db5f054906a5c8,fsb_b4b1f8d08e549f17b1c2ae04286a4dc15c1fb457
gemini,gemini-3.1-pro-preview,block_split_039,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,00f0c91885bf4426ef5bfd869ddb650bb0548e43cf7e72aa3be2f764a621b44c,13f5da2f651892778a4ffb21be9e6facafc00a16d8f08afdb2147616f529fe3f,1bd1da36290c3daef308062a418db8255fc7982c246f1ffe95c61d5297ff2f71,fsb_13f5da2f651892778a4ffb21be9e6facafc00a16
gemini,gemini-3.1-pro-preview,block_split_040,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,f1557d33b5f55e7fd79eec058d65058cf93410fd7549da661eada99b29616197,e0d57e1ff9c20652479bdb3733d6619ea71e775f534ee853a0b40ebc13e573b0,748f687b78dc5f35e19017fb901a63c10f478090f8d8e0cd5de846815e2be582,fsb_e0d57e1ff9c20652479bdb3733d6619ea71e775f
gemini,gemini-3.1-pro-preview,block_split_041,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,28d5ddac8dddacef3107da9e172941ec49269bad452e50592253272c3611bbc9,b2d495d394c0537a9ecc76bf7d8b10f356b8b1828e3f2353517216868050a5cc,ced340dad45daffebfbc2942650cb12c9b73188176acac872bf4e83078df0a8a,fsb_b2d495d394c0537a9ecc76bf7d8b10f356b8b182
gemini,gemini-3.1-pro-preview,block_split_042,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,db0789caf3c94c089101f836dab0b5912165f140a63d19b5f55639d24473f37a,bb28fbbeed613a8850e434f38c2f76a7afbc6e23ccafb031d675d1ca3d8515c9,0de99c43e7dd806c5aaec8d5dacbb57f98f78c8f7b87b870f36b113fd0ca41e0,fsb_bb28fbbeed613a8850e434f38c2f76a7afbc6e23
gemini,gemini-3.1-pro-preview,block_split_043,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,4b371091548a417bd550783e870f54ef744f61344c5d172e7db7493fd53e30ad,0fdf49b591a191ee0101b03661d771ab905e724ed69c7552e8f889397320f1dc,7c3b90e64e0513e3099fed6ceb848d87ffca667f6e217cb5a641f3b0c08a5d06,fsb_0fdf49b591a191ee0101b03661d771ab905e724e
gemini,gemini-3.1-pro-preview,block_split_045,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,7cd12ee2d50afb41e361ab35196e616a054e12d0015e40dc35c80df5e3925189,1f786b5f392b9948875f5f2769e1f49d7837f7e561d2ed7980a8ed9b7302f3cb,b7f6b737db06509a7a72464cb94d7aec67953438f15c311dd0008aa41f142778,fsb_1f786b5f392b9948875f5f2769e1f49d7837f7e5
gemini,gemini-3.1-pro-preview,block_split_047,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,c58cb016612277f21b99ca2352af20413038410f58005666e10ad5f347c4a5e5,a2474711b8c66198d9ffb924feb5f400e146eb9cec1da22efeda578b54bddfa7,6588e6d8409e15c7559d327e21515d6eea57586a86cb4fcd82174a4756ae13ea,fsb_a2474711b8c66198d9ffb924feb5f400e146eb9c
gemini,gemini-3.1-pro-preview,block_split_049,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,e3bdf11dd99ca9a1ae026dd1e27fbb8428f89e691eeb91b1103a899a7f3750c6,b4709c6a9d617b8387966f802507cdcecd1347b6ecb88a2f192379bf420ffcb9,656d40c0977352b988c394b8ac2f15dcf2bb32593f3e3194b225f1dcac9164f7,fsb_b4709c6a9d617b8387966f802507cdcecd1347b6
gemini,gemini-3.1-pro-preview,block_split_050,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,0c0f069fb5a533b8d50a59cfeab85c7bc81d67b38d36593c79a220f00d799603,c14fffcf314dd2cf7fcc2630a8332551c2148e91588191b0397e1eb41d10ea17,d830be2dc59c8a83d72c23b368124343824259425a3f3e3d2311eaab4e59df26,fsb_c14fffcf314dd2cf7fcc2630a8332551c2148e91
gemini,gemini-3.1-pro-preview,block_split_051,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,fd77992f56f159d1eac2b541dee5edd6c5d3fb47958e212e69a26b34f72d4e16,ba1b6bea9c758a3cfd67981d5cdf6f7d1751862961ece2680d7cacdfbe8340f0,46052c343a6f380d3898510d678a276502cd4ab35fe6d464f5836696c7d80f87,fsb_ba1b6bea9c758a3cfd67981d5cdf6f7d17518629
gemini,gemini-3.1-pro-preview,block_split_053,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,d7a73d1540495ff434f313ef0ec0a7e9d5f9382743aaa7209ed47ffebfd120d3,f9f52f9a04fd8ad81ff8a52b691d976f4d5847e3b5e6b49f5704cca35b48c6d0,8b02cc532ca4fe5e297cd85283b01fd0cdddd929d14cf31e7a885ace97b736e2,fsb_f9f52f9a04fd8ad81ff8a52b691d976f4d5847e3
gemini,gemini-3.1-pro-preview,block_split_054,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,32f52f7d78dc05d6e0b57bd5d67fa19b0898279af929eb3aab34a2f7e0f5fbc8,919a1209fefa1b714559ac00898453e676d8ab000c2e6c6f1c4600fe427d2900,9be32c8e5824f400f975dc4f7ed1eb1c436a41dea06de6289866fc215a18d445,fsb_919a1209fefa1b714559ac00898453e676d8ab00
gemini,gemini-3.1-pro-preview,block_split_057,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,df86adff7757263226d2006cf4b08f07c90e994ae970c44502c269fde18dff09,fc876615f4bac1b9bfc28c7520599121d352e8cc1ea06361551210aac7de7107,1d5ce9367d2640378aa96b837999ea13eb8af66d816c1adb346517ca8b0932e1,fsb_fc876615f4bac1b9bfc28c7520599121d352e8cc
gemini,gemini-3.1-pro-preview,block_split_058,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,ee893a484d233833e435ce197dae165434de990255457e8aee069773b6d013d3,f1e5cfa32ccbccb1c36c59c1971bba4154c1536fed6f924533414fd07cac0319,cc262169eeb316302a28d6f1147e77de8e9d8ffa2d6aa071687f53671b103448,fsb_f1e5cfa32ccbccb1c36c59c1971bba4154c1536f
gemini,gemini-3.1-pro-preview,block_split_059,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,9cedf5a471eb50b79ecaf91b6ce8f0ddcfb1bdc39d0c1419f1231e1606cfc25c,1c67cc038a79f56eef83c414fb0bc36e67e9e3c93d0ea490e127f02aa7119123,40dc8ecfbb37629321a3b91dd60d1c6b24ac8e30d8aef881dc0e2d36517bc181,fsb_1c67cc038a79f56eef83c414fb0bc36e67e9e3c9
gemini,gemini-3.1-pro-preview,block_split_060,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,897b99af612503c515b5c11012e482668b7cafcc58969192ac50138a9aa594e6,130bc78d7a38c07e6daeee94d7fc9cde7c890ddcb6a1548e397f75a11b4d17c4,fd4bfc3b6cb5bfccced355079ce41b44b18a510e2c7537a8bbae98c6caa51230,fsb_130bc78d7a38c07e6daeee94d7fc9cde7c890ddc
gemini,gemini-3.1-pro-preview,block_split_061,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,de13a50f1f8335cdef609c0b78422c00cda2d7c4c710ea3a0f96de15e0f3d91b,81429f4ed214b5b48b48494b77a2efa3c66b2233d61bbf03859915d1c8ecdcf1,049f2502cd178abfbf012b433193874d4fff7839812f8ab7a0c08d557bcfc070,fsb_81429f4ed214b5b48b48494b77a2efa3c66b2233
gemini,gemini-3.1-pro-preview,block_split_062,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,e98dac839e1c74812ee6d0ccffcff51831847499a1091b94469ef8cabd214771,45652276d16a85138332207779b43e9f63f66062820cf758a16806245cc70d76,326f2e224d6f18d8598d8570b544fb3f60a10a7469326e08a32ca6b502d772af,fsb_45652276d16a85138332207779b43e9f63f66062
gemini,gemini-3.1-pro-preview,block_split_063,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,fea4f40fd8531cbc55b0e4c814153b7c4985b7f18719f070540c858d0297b4da,92a8a919639910f36f08389e9505f38385bfddc255631767c9dbba35b71e6f47,560de01047b95c0d2daf5a9eb241b8b79e88b3abcca8a44413e1937c0dd5d692,fsb_92a8a919639910f36f08389e9505f38385bfddc2
gemini,gemini-3.1-pro-preview,block_split_064,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,c974e8c0125f680d9766cf7d16ff4ff0640bc12cebd793cc293101504c69a43d,1d959ed380220219f20359b0f86c156f80864a4df2fcf2b73bfa6ffada0ea9f3,00cf35abfbd0fa589566ed4568fefa3d14c6ce4e4509d444e969e645faa3ffc9,fsb_1d959ed380220219f20359b0f86c156f80864a4d
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_01,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,499359ef1d563c4148cbc57fd285943e3416ea2e50bde1e1e21fe39110215c37,a59fecfc677d7915694424db4d138f3c1e124addfe5b55508161dc63f3e3a7c9,738fbe8b461d09576269d06e3451c02a7f7a0bb5e02aa6b3b0a74ef4f02bbc12,fsb_a59fecfc677d7915694424db4d138f3c1e124add
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_05,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,15fc1b87e90884161cd1d461dcb368dd34b505a25fd3c60fe36eb535190c7d6b,607f609728f80df29cbbfb7bd9df649fb56f72a957a5326c4eec535fb6c243e5,dc67dfe9464f3b99d445e70a85efbaf7cdd181467c53eadde4a88fae9f24c867,fsb_607f609728f80df29cbbfb7bd9df649fb56f72a9
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_06,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,d2270fd04e5967055f5ecccd1f3a3bf896dc3913d3ee61650ad44f428ef62a58,36782e47e567572ae2643cbf267dd59b441aa898a89aef0fed739c55256d4018,f26c9de8bfdeef5be45c6ffd9cec0193acf31d989ffc2ccbb98759e23ec41640,fsb_36782e47e567572ae2643cbf267dd59b441aa898
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_07,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,d44e197a44dc838224ef8d842d071b80e186e8d886ab6d8cfc4cbb78ad2b4d6a,43ba8397677ee66c7df2807a0e63c7ff936b6d6b3e5b793bc3f6c54488cfdf33,ecfef78a87825c6d0e57b4d7c4e2c0808138428e7ccb3e5847990a085a3d565c,fsb_43ba8397677ee66c7df2807a0e63c7ff936b6d6b
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_08,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,1c9c24fc677bd60d6bff02c6d66bcc48261a6a9e9ac3936cbb8ca2400cb3cecc,884252182dcd4ca4300022393cce916bde11049aeb9115b97f28dde7a39b0356,f4b01e57736d244e235996adb3b7abe9b2d344cf42214619b1326f3a486b52e2,fsb_884252182dcd4ca4300022393cce916bde11049a
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_10,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,2fee19fb70c6a24c9c653d808f577c546ed9fb2904001d1603ace3dc39a37541,8e3c64ca3758360e63a3f79864231d46b8736d2a7b08e328bd2d46663c4a148e,8652417ddc445f94df18aa3b9d1876c9bbf7838fd8d8ff043305f6342e653ccd,fsb_8e3c64ca3758360e63a3f79864231d46b8736d2a
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_11,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,382c8be127260cf23701c42803c7eaba922af79c082b3b02ad430c5ae7c31853,c03e52b21c1987086cbe62c0cdbb79f25e1dcbd0887f14286cf3b83238e7ef96,d48af156e0fb53bed8a84ab7a901feefc48e72377b4ef4afdddcf639a62bb4fa,fsb_c03e52b21c1987086cbe62c0cdbb79f25e1dcbd0
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_13,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,a1e11c87aed39af796470c6f276f414e154c323639367478b4cafe506ff9980c,015ef0ae09ef7018c03511aef6dcc3905f244fbf7cddefb3af4b40cc8adbda76,00f66cd0c9ab8205015527fabfc41e7d36c25dddbd1552a8de3298e9855e8bc7,fsb_015ef0ae09ef7018c03511aef6dcc3905f244fbf
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_14,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,d57b099f378116b5828afa2dd0bf6213609c7dbecbc3a7ccc6cb82cc9505720e,a077d2d361e2fd435a7699618a2be6e7b192d6eb819462e2cab7aaeff7bc37c1,48d3d7e406e53c82dd4641d8c573a030bd9792913afe37c3aaa17c45641f4312,fsb_a077d2d361e2fd435a7699618a2be6e7b192d6eb
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_15,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,b452818a20da3b02d001142d3d66821ba27ece9891fb0c989ebb204f4277b59b,43a9b9e2f5612c21e21a40e929795feb4bbfb4d0a709b01f56663c929db8a179,b8945a09e1fb9ab133399b8d179eaf314187e664a9c9d353cf3dcae075db86d9,fsb_43a9b9e2f5612c21e21a40e929795feb4bbfb4d0
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_17,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,82a3fccb009054de5edb9e5f686eebad5e0a40b532fadacf9005b2f785ad34cb,1d965e58320ee73e6e39ebd4e08843efbc0492bccf46bb3e7fb98a4f2497a13c,94476e5f6ea6399eeed347a842e5e2d31ecb750fdce6b0369313a5ef9fa6291e,fsb_1d965e58320ee73e6e39ebd4e08843efbc0492bc
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_19,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,3f5f13a3534686448d1eca44d098ae59473c5b8f6b801e96740f5aa3459f2d0f,cc96de0d223104ff877aee12566eb74a66d27cf054cf510303f0e7a5a4757293,695300bdd9f4651098a8f792f83ec0b1613e81d318d9cb612d92787c41e153f1,fsb_cc96de0d223104ff877aee12566eb74a66d27cf0
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_21,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,9591d6462205d6b0aa3eb1abaa0693131786abf6c488763a42a9279603dfe40f,174daedc8d5597ac18a4194b49a9d0f8ebb3b4410d0fe69cb67bc0abb3ffcb53,dd0d1110a862aff42d877aa8601c7f15ab1c2302412cfbe59e271942bd37c5c8,fsb_174daedc8d5597ac18a4194b49a9d0f8ebb3b441
gemini,gemini-3.1-pro-preview,block_split_explore_cleaved_22,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,83c088b7a0492be6847dc49897af3e810eaebffd8aaa3eff23e161af80a029d1,955ddc7f9e93d3a2d57fc543254cd128ea38192c34d15a0853a35c90eceb21cc,9d67f776bdb414447f9bcd996433ffe6f8902fbab27675aec377ec574a419b99,fsb_955ddc7f9e93d3a2d57fc543254cd128ea38192c
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_02,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,4bed2acfb06f5de2ebe4bccdf1651772bc9bd6b206a237247e449d9e415416d8,daf486aacb28d7638f03764d3bc21ed7122a594da6e9ccc4a9fa833281c1ca6f,d6ffebca8dec0f16155ad11e8ffc085bac7c894aada628c0f4efa51b8282ae88,fsb_daf486aacb28d7638f03764d3bc21ed7122a594d
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_03,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,cd260734497b31c899692b53d75d6ed29a11dd14b2216e0596357e6babaaa00c,a466b0b6210af9721e68e50b18640024b9d005d11789cd67de2be876c0ea902c,4740cfec5c86bbf8f9b015d360ccec28e8bb021c84b88ba063fdcc7fc67a69e6,fsb_a466b0b6210af9721e68e50b18640024b9d005d1
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_05,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,a91ffc2721fc29f751add8368723c776b093f8073f4db1f2b21a4afcb96737a6,9aceb3ae1b047410b770e2cffdcdd8e66316dd0ba8ef25be8e51620be3e5f829,dcbbac6eea3d009eb2efd9db91cdd300656686bcbb2a9a0e2b29291822f3ce09,fsb_9aceb3ae1b047410b770e2cffdcdd8e66316dd0b
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_06,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,44f1b420b1943dcff7962f40999aef58fe1ed129b1de9fddaadba51fae03b080,bf4783dc92769d752dd4524ad375fb48262cba8bdc0ba29fa73db353dfce18e3,5f992a4397cf5f2ef62c7530547e92936926c54a1468b7286c25d32996f2ef76,fsb_bf4783dc92769d752dd4524ad375fb48262cba8b
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_09,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,af2e3e2131e17fc4d004267e6a74c54727358ae52aaa883c037cf012311abcee,9a6e58a536d177c18adae48b8ce5032a9dc7fb7d2d41dba0538abc26007d048b,0e02e2f6ddd491c9551724c015275584cb38a13f12dd671c25182631b9887514,fsb_9a6e58a536d177c18adae48b8ce5032a9dc7fb7d
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_11,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,68df3813dee3bfdffc9318d1cc6242da312e766edd815a79630e0d21d4632237,78833549e9ab3afa74b4c2c5392706b49d931cc534f62d58e7051f1453eb42ca,f36137872bb53b6c967395b07bf93c17f64d9d98cf16f0a7b236d03b3b0ab928,fsb_78833549e9ab3afa74b4c2c5392706b49d931cc5
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_12,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,07c8b9b603c2783775033cac72f60449dde3d125d0d66b8d9fdf51202aaaa891,5ba1b5c7ca691da489f007da6d0a1cece1a48f5e0ac15c7233d2017ef06de6f1,6b2329722394b4e495b9f0a16bbf4d915ad9742789c5adf918a0f72ebdb05fe7,fsb_5ba1b5c7ca691da489f007da6d0a1cece1a48f5e
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_14,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,8c1a49e9eaef64d4b9f095bb312c2723c827bf77a6b304951b21b9ed559403c8,e6d377de9f48d144944c640109b933b45cf7de839dd5714b0e0a9145298e12e3,7da3aedc812ed4cef8548817a721a88bce4b6d0ca6eba2725391c4b70846cc97,fsb_e6d377de9f48d144944c640109b933b45cf7de83
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_15,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,7a0f62ec93effaa3a01e554a552dd5e6810279c2e1dd32562d655529fe745e5e,caa6b642c15fdd46797e175acd7caae3e157bfe1a1b4070bedaa84efd167de11,06a86b9a8a250cbef32c0eb80febb98228b2691e651338a56240548e9a08fdfa,fsb_caa6b642c15fdd46797e175acd7caae3e157bfe1
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_17,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,13ba88a13bfc0993904f789e6222e9b4af7090b286d20d8701814ca44479119c,e9b4500e4f0c582e026f84dc321c4f1e7874ea1875192bd21c6d01f997252a28,09ae613c39fd4075926fff514427012faa68094a7db5fbae42751bd28f067924,fsb_e9b4500e4f0c582e026f84dc321c4f1e7874ea18
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_18,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,fd0f64f5e57ad42244480c2d0a57bd0ac8ee60d08353f35954f41768f5b65184,7e67f06f10b0e8cfeec185d68b8a80ee5afb2d7c68112a57f9d4583793176ac7,d134b8e1b3231da40fc1402dc55d632e4690fea858cd52a9c96ba18bcf16ac04,fsb_7e67f06f10b0e8cfeec185d68b8a80ee5afb2d7c
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_19,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,6bb3c7a61b732770ebb3b36c712122b01e585da1fabf0edce61c3543f0ce93df,d88f9add7f2b106c6342f614afeda5deeca8ff7c85a12d4618afcd6e5689cf7c,02572b3eada507a95009b85132d8eeba2ad25a808103dba012a39f68f67e50df,fsb_d88f9add7f2b106c6342f614afeda5deeca8ff7c
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_20,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,bd4a876e5c4752cbea0f0106647e370c0436c70602373163399669a93dc33471,fde1480d9d8513a1981a8c90e52c2a95fa89c7078c6318cf8bd53ec4ed26bb48,68d86e23e18a232589fe80aee795b3c225ab0df6d9c067d68ec2b95e91a9b506,fsb_fde1480d9d8513a1981a8c90e52c2a95fa89c707
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_22,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,65a7a5cda7c78aeecc098415b0a6f0c0d8e3bfd44e9cc3a7c917b929ed54e2a6,6d6dd55bade92789179bcbc5ff838813670ef6f95ef5433c04adbd5aab1670fc,5fe3aa3a20674ed28cbbb4843a1046a6c8d8708f3d94175ab90deee9497635e3,fsb_6d6dd55bade92789179bcbc5ff838813670ef6f9
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_23,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,cf8965980b27a41d5ab0cfa1aecd09513ec83c4067e43d2317f560834dcef860,982a2105578b7de99ed93aa2b954c17a99562570b78ea16101ec6de9d1c68e3e,e9e8bbdb49b1e1e78d5f385f60a770dfbe64e5ffddf443e36496ea2d5ddcdbd7,fsb_982a2105578b7de99ed93aa2b954c17a99562570
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_24,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,83b881863fbc7cf3761cd7b49406d06803e07995fb2979b4a86b6196e4571e1b,59d24b2c7ad3928190424a8d8bb73b185638889c6251c2abe7490ef6b9c0dbdd,465415851a11c9b87d5ad3ccb4772af9eb1d2714e0717e8af1f6b08826b34f89,fsb_59d24b2c7ad3928190424a8d8bb73b185638889c
gemini,gemini-3.1-pro-preview,block_split_explore_joinery_25,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,c2d4a1e4264c75abe414c8d82faa3b02869061b761f48023a519f8fdcc98f565,4bc50b5887383fe153b53f91a5305a5c029eaccaea8ed611713f18c90949475b,6a91a04fe82dd1c5c5669473bf008b5cd7daa49ea2c2f088e0392eca456812cf,fsb_4bc50b5887383fe153b53f91a5305a5c029eacca
gemini,gemini-3.1-pro-preview,block_split_explore_toy_02,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,4b97aa5c25c08c29a04072c9f3bab372bca23c3be6169ce5a92ec9211076baad,f8fe403b4c8f8245de7775187fef7f7a28577c0c85b01ede7b825247aad1296f,7c3d509f029c3c7397327223529f3cebe17c16b692d976bf561a503b08377bdb,fsb_f8fe403b4c8f8245de7775187fef7f7a28577c0c
gemini,gemini-3.1-pro-preview,block_split_explore_toy_03,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,11a2b9c7d56f70e4f10e5d1f014bf3f00be162a986a38050ea8093fa3a92158d,f3bccbecea9649c3f0947dddc88428a144ed9e1cea11ec60d9f82e08b1ea05a3,04ef1a9a244d38c1284a1016dca2294d0d14e6118284a910dbcd2cffd0979743,fsb_f3bccbecea9649c3f0947dddc88428a144ed9e1c
gemini,gemini-3.1-pro-preview,block_split_explore_toy_04,multi_image_generic,070726b748b8af88fc5468dcb0d6b26ea70335cc54fc0a600a5164e871870465,4fe4a4c96acb5df47258c44589c5dfc6b4040891817c19cb0e85920d167c5180,bfdb18bbbc0784604411b4c78d1b7d83ea9e9b2927ee3917f9bfb937320c48ab,08afc96b3dea049b75995ee5c60436536be62935e3e6c91c89e8858b5e747858,fsb_bfdb18bbbc0784604411b4c78d1b7d83ea9e9b29
